,url,title,text,author,date
27,https://www.channelnewsasia.com/sport/la-liga-leaders-barcelona-suffer-shock-defeat-almeria-3307121,La Liga leaders Barcelona suffer shock defeat by Almeria,"ALMERIA, Spain: Barcelona wasted a golden opportunity to extend their lead at the top of LaLiga as they were shocked 1-0 at lowly Almeria on Sunday thanks to a first-half strike by El Bilal Toure.

Barca are top of the league standings on 59 points, seven ahead second-placed Real Madrid who were held to a 1-1 draw at home by Atletico Madrid on Saturday. Almeria are 15th on 25 points, two clear of the relegation zone.

Almeria halted Barca's seven game winning streak in the league and delivered another blow to the Catalans who, after going unbeaten in 18 matches in all competitions, have now lost two straight matches after being knocked out of the Europa League on Thursday.

The hosts were the better side in the first half and scored after 24 minutes when Luis Suarez sent a perfect long pass to Toure who was ghosting behind Barca's defence. The Malian striker ran towards the area and hit a thunderous strike in off the crossbar.

It was only the eighth goal Barcelona have conceded in La Liga this season, the least of any team in the top five leagues in Europe.

Almeria should have extended their lead but Leo Baptistao's strike was blocked by goalkeeper Marc-Andre ter Stegen. Rodrigo Ely then missed a sitter from close-range, sending wide a header from a corner when he was all alone in the area.

""I'm very angry because I think we made the worst game of the season by far, mainly in the first half,"" Barcelona manager Xavi Hernandez told Movistar Plus.

""We were not good and wasted a great opportunity in a match we could not afford to lose after what happened to Real Madrid.

""It was a golden opportunity today and it ended with a really bad day for us. No excuses, it was the worst showing of our side in the entire season.""

Xavi made five substitutions after the break, but Barca could not beat a disciplined Almeria defence.

Almeria, who had won only one of their last eight matches, held on to secure the three precious points as they bid to avoid relegation.",[],
28,https://www.channelnewsasia.com/sport/inter-title-hopes-fade-more-misery-bologna-3306706,Inter title hopes fade with more misery in Bologna,"BOLOGNA, Italy: Inter Milan suffered a damaging 1-0 defeat at Bologna on Sunday (Feb 26) which virtually ended their slim hopes of winning the Serie A title.

At the same ground where their title aspirations were dealt a fatal blow last season, Riccardo Orsolini's goal condemned Inter to another loss.

Simone Inzaghi's team are second in the standings on 47 points from 24 matches, 18 behind leaders Napoli who beat Empoli 2-0 on Saturday.

Inter will also be looking over their shoulders with concern at AC Milan and AS Roma, who are level on 44 points and are yet to play in this round of fixtures. Bologna are seventh on 35 points.

Bologna thought they had taken the lead at a rain-sodden Stadio Renato Dall'Ara through Musa Barrow in the 12th minute, only for the effort to be ruled out following a VAR review.

Minutes later, Roberto Soriano rattled the woodwork on the rebound after Andre Onana had parried Andrea Cambiaso's volley into his path.

Inzaghi, missing Federico Dimarco, Milan Skriniar and Joaquin Correa through injury, rested Nicolo Barella among a raft of changes from their midweek Champions League win over Porto, and his much-changed Inter team lacked fluidity.

They had brief spells of possession in the first half, but created few clear-cut chances as Lautaro Martinez headed an Alessandro Bastoni cross just wide of the target and Henrikh Mkhitaryan twice fired over the bar.

Bologna continued to press forward after the break, and Andre Onana kept his side in the game with two crucial saves in quick succession, getting a hand to a Soriano shot before smothering Dominguez's effort from the edge of the area.

Romelu Lukaku and substitute Edin Dzeko each had a shot on target, but it was Bologna who broke the deadlock in the 76th minute when Orsolini raced on to Jerdy Schouten's pass and powered a shot into the net.

""An incredible match in which many things happened. They cancelled a goal for us, we put Inter down by playing really well and we are satisfied,"" Orsolini told DAZN.

""Schouten put a ball to me, I took advantage of the bounce to bring the ball forward with my chest and in front of Onana I tried to place it under the crossbar.""

In April last year, Bologna recorded a 2-1 home win over Inter, which gave the Nerazzurri's rivals AC Milan the momentum in the title race.",[],
29,https://www.channelnewsasia.com/sport/ighalo-hits-four-al-hilal-storm-asian-champions-league-final-3306951,Ighalo hits four as Al Hilal storm into Asian Champions League final,"Defending champions Al Hilal crushed Qatar's Al Duhail 7-0 at Al Thumama Stadium in Doha on Sunday to secure their place in the final of the Asian Champions League and set up a third meeting in six years with Japan's Urawa Red Diamonds.

Odion Ighalo scored four and Moussa Marega netted twice while Salem Al Dawsari was also on target for the four-time winners from Saudi Arabia, who will now take on Urawa over two legs on April 29 and May 6.

The pair last met in 2019 when Al Hilal avenged a loss to the J.League side in the 2017 final and Maciej Skorza's side will face a major challenge to deny Al Hilal a record fifth title.

Ighalo put Al Hilal in front with barely 90 seconds on the clock when Mohammed Kanno's persistence set up the former Manchester United striker with the simplest of headed finishes, and the onslaught soon gathered unstoppable momentum.

The Nigerian added a second in the 10th minute having seen Al Duhail goalkeeper Salah Zakaria deny him five minutes earlier.

But when Brazilian winger Michael Oliveira centred, after being released down the right by defender Jang Hyun-soo, Ighalo made no mistake.

Four minutes later Marega slotted in following Al Dawsari's centre from the left and the Mali international made it 4-0 in the 28th minute when he latched onto goalkeeper Abdullah Al Mauoif's long punt down the middle.

Al Dawsari hit his side's fifth seven minutes before the interval when he swept in Marega's clever backheel and the former Porto forward thought he had claimed a sixth for his side, only for his volley to be ruled out by VAR for offside.

Ighalo ensured there was to be no respite for Al Duhail at the start of the second half when he clipped the ball over Zakaria to complete his hat-trick three minutes after the interval.

He then hit his fourth in the 62nd minute, converting from Abdullah Al Hamdan's cut-back to put the seal on the most comprehensive win and keep Al Hilal on track to become the first team to claim back-to-back titles since Al Ittihad in 2005.",[],
30,https://www.channelnewsasia.com/sport/rashford-credited-league-cup-final-goal-against-newcastle-3309606,Rashford credited with League Cup final goal against Newcastle,"Manchester United's second goal in Sunday's 2-0 League Cup final win over Newcastle United has been credited to Marcus Rashford after originally being given as an own goal, organisers said on Monday.

Six minutes after Casemiro had opened the scoring, Rashford was through on goal again and his shot took a deflection off Sven Botman before looping over the goalkeeper, going down as an own goal.

""Manchester United's second goal in the Carabao Cup Final officially went to Marcus Rashford! It means he finishes the competition as top scorer with six goals, having scored in every round,"" organisers said in a statement.

Rashford has now scored 25 goals for United this season, 17 of which have come after the World Cup break, but this was special as it delivered the Old Trafford club their first trophy since 2017 when they won the Europa League.

""A moment you dream of all your life! Scoring for the club, you support in a cup final. That one is for the fans,"" he wrote on Twitter.

United will next switch their focus to the FA Cup fifth round where they host West Ham United on Wednesday.",[],
31,https://www.channelnewsasia.com/sport/guardiola-wary-bristol-citys-unbeaten-run-ahead-fa-cup-clash-3309556,Guardiola wary of Bristol City's unbeaten run ahead of FA Cup clash,"Manchester City may have avoided drawing a fellow Premier League team in the FA Cup fifth round but manager Pep Guardiola does not feel their progress is guaranteed against Championship side Bristol City who are on a 12-match unbeaten run.

Bristol City, who are managed by Nigel Pearson, have been unbeaten in all competitions since the last week of December, moving up to 13th in the second-tier Championship.

The last time the two teams faced each other at Ashton Gate, Manchester City edged Bristol City 3-2 in the League Cup semi-finals second leg in 2018 en route to Guardiola's first trophy with the English club.

""From my experience in this country, in the last six years, when you go (play) away in the FA cup at a Championship team, it is always, always tough. (Playing at) home is a little different,"" Guardiola told reporters ahead of Tuesday's clash.

""Last 12 games - no defeat. That means they are there. My scouts are saying it's a good team. The manager has experience, did really well with Leicester (City) and Watford when he was there one or two seasons ago.

""It's a final. The FA cup is a really, really important competition, so it's a serious team we will play tomorrow.""

Manchester City bounced back from two consecutive draws to beat Bournemouth 4-1 over the weekend but Guardiola feels the team can play better as they sit two points behind league leaders Arsenal, who have a game in hand.

""The way we are playing is good, results could be better. Sometimes it happens in football,"" Guardiola said.

""I have no complaints about how we are playing and how we are fighting. The mood in the locker room is exceptional and the guys are doing everything - that is enough for me.

""I have the feeling in the Premier League many things are going to happen, everyone is going to drop points. But we cannot drop any, we want to fight until the end.""

Guardiola confirmed influential midfielder Kevin De Bruyne is still suffering from ""a little bit of illness"" after sitting out the trip to Bournemouth while he will also take a late call on defenders John Stones and Aymeric Laporte.",[],
32,https://www.channelnewsasia.com/sport/brathwaite-braced-south-africa-challenge-first-test-3309491,Brathwaite braced for South Africa challenge in first test,"West Indies captain Kraigg Brathwaite believes his players must not get ahead of themselves and take each hour as it comes as they prepare to face a new-look South Africa in the first of two tests at Centurion Park on Tuesday.

The Caribbean side are coming off a 1-0 series win in Zimbabwe earlier this month, but before that were thumped in Australia late last year and will face similar seamer-friendly conditions on their short tour of South Africa.

""It won’t be easy, South Africa are a tough team at home, but we are looking forward to playing some hard days of test cricket,"" Brathwaite told reporters on Monday.

""It is important we take control of every hour, and not look at the big picture, just go from session to session.""

West Indies have lost 12 of their previous 15 tests in South Africa and won just one, though this is the first time they have toured the country in the longest format since 2015. Their only victory was a surprise success in Gqeberha 16 years ago.

Brathwaite, who opens the batting, concedes it will be a big step up from what they faced in Zimbabwe and it will be up to the batters to lay the platform for success against the home side's vaunted pace attack on helpful wickets.

""Zimbabwe isn’t a top team in the world so we are really looking to challenging ourselves here. We need to improve as batters and it is important as openers to set the foundation or the team,"" he said.

""It looks a good wicket, stats say batters can get runs on this pitch and the spinners will turn it later in the game.

""We have some very good bowlers. As a group we look forward to bowling at any batting line-up in the world. Discipline is very important, if we stick to our plans, the results will take care of themselves.""",[],
33,https://www.channelnewsasia.com/sport/talking-points-2023-formula-one-season-3309476,Talking points of the 2023 Formula One season,"Red Bull's Max Verstappen is targeting a third successive Formula One title, rivals Ferrari have a new boss and Las Vegas brings a third U.S. race to the party this season.

Can Mercedes' seven-times world champion Lewis Hamilton add to his record tally of 103 victories?

There are plenty of storylines to the season that starts in Bahrain on March 5. The following looks at some of them.

TRIPLE MAX

Verstappen will start as favourite for a third title in a row. The Dutch driver won 15 races last year. How many can he bag this time? And can team mate Sergio Perez get closer to him?

NEW BOSSES

Four of the 10 teams have new principals since 2022.

Fred Vasseur has replaced Mattia Binotto at Ferrari, joining from Sauber/Alfa Romeo in January.

McLaren's Andreas Seidl has joined Sauber, appointing Alessandro Alunni Bravo to what is effectively a principal role, with Andrea Stella stepping up at McLaren while James Vowles moved from a strategy role at Mercedes to boss of Williams.

FERRARI

Can Vasseur bring a title to Maranello for the first time since the 2008 constructors' championship?

The Frenchman's arrival has drawn comparisons with compatriot Jean Todt, who led the team through a golden era with Michael Schumacher in the early 2000s.

NEW FACES

There are three rookies on the grid.

Australian Oscar Piastri joined McLaren in controversial circumstances after a contract dispute with Alpine while Nyck de Vries has replaced Pierre Gasly (now with Alpine) at Red Bull-owned AlphaTauri.

Logan Sargeant will meanwhile be making his debut at Williams as the first grand prix racer from the United States since Alexander Rossi in 2015.

OLD FACES

Nico Hulkenberg starts his comeback at Haas, his first full season drive since 2019, with the German still chasing a first podium finish after 179 starts.

Aston Martin's Fernando Alonso, now 41, and Hamilton, 38, are the oldest drivers. Can either become the first driver to win a race after reaching the milestone of 300 starts? Alonso has made 355, Hamilton 310.

LAS VEGAS

Las Vegas promises to be the big and brash event of the year with a Saturday night race on the Strip in November as the penultimate round of the season and the hype in over-drive.

Formula One's popularity in America is already surging thanks to Netflix series 'Drive to Survive'.

NEW TEAMS

Andretti Cadillac are seeking to become the 11th team on the grid from 2026. Will the sport let them in?

MERCEDES

Mercedes, champions eight years in a row, had a tough 2022 with a 'porpoising' car that proved hard to handle. Can they close the gap to Red Bull and Ferrari?

NEW DEAL

Hamilton is out of contract at the end of the year and talks on a new one have started. He will be asked about it regularly.

SPEAKING OUT

The governing FIA has tweaked the rules on drivers making political, personal and religious statements. How will they and the stewards react?

DANIEL RICCIARDO

Is he gone for good from the grid or will he be back in 2024 after signing on as Red Bull reserve? This one could run and run.",[],
34,https://www.channelnewsasia.com/sport/formula-one-calendar-2023-season-3309431,Formula One calendar for the 2023 season,"The 2023 Formula One season starts in Bahrain on March 5 and will have a record 23 races, with the final round in Abu Dhabi on Nov. 26.

Las Vegas makes its debut in November as the third U.S. race while China is again absent, leaving a big gap in April, and France has dropped off. Qatar returns in October after a debut race in 2021.

Six weekends will be in the sprint format - Azerbaijan, Austria, Belgium, Qatar, Austin and Brazil.

Calendar:

March 5 - Bahrain (Sakhir)

March 19 - Saudi Arabia (Jeddah)

April 2 - Australia (Melbourne)

April 30 - Azerbaijan (Baku)

May 7 - Miami

May 21 - Emilia Romagna (Imola)

May 28 - Monaco

June 4 - Spain (Barcelona)

June 18 - Canada (Montreal)

July 2 - Austria (Spielberg)

July 9 - Britain (Silverstone)

July 23 - Hungary (Hungaroring)

July 30 - Belgium (Spa-Francorchamps)

Aug 27 - Netherlands (Zandvoort)

Sept 3 - Italy (Monza)

Sept 17 - Singapore

Sept 24 - Japan (Suzuka)

Oct 8 - Qatar

Oct 22 - United States (Austin)

Oct 29 - Mexico

Nov 5 - Brazil (Interlagos)

Nov 18 - Las Vegas

Nov 26 - Abu Dhabi",[],
35,https://www.channelnewsasia.com/sport/french-football-bracing-itself-black-tuesday-3309396,French football bracing itself for Black Tuesday,"PARIS : French football is bracing itself for a major shakedown as both the president of the federation (FFF) and the women's head coach are expected to resign from their positions on Tuesday.

Noel Le Graet, who has been head of the FFF since 2011, has already taken a step back amid a legal investigation into alleged sexual and moral harassment and a damning audit commissioned by the Sports ministry, will be at the centre of Tuesday's executive committee.

Should he refuse to step down, Le Graet, 81, could be brought before the FFF's disciplinary committee or the executive committee could resign to force new elections.

""Given the failures in governance, his seriously inappropriate behaviour towards women, I can only agree with the conclusion of the report: he no longer has the legitimacy to administer and represent French soccer,"" Sports minister Amelie Oudea-Castera said earlier this month.

Le Graet, who also came under fire when he made dismissive comments about France great Zinedine Zidane after extending men's coach Didier Deschamps's contract until 2026, could be followed into the abyss by the women's coach, Corinne Diacre.

Diacre's position has become untenable since team captain Wendie Renard said last week that she would not play at this year's Women's World Cup to preserve her mental health.

Fellow internationals Marie-Antoinette Katoto and Kadidiatou Diani following suit soon after her announcement, all saying they were taking a step back from the national team.

Renard, who is widely considered one of the best defenders in women's football, played for France in international games against Norway, Denmark and Uruguay earlier this month.

According to a report in French multimedia outlet RMC Sport, Renard will not play for the national team as long as Diacre is in charge.

The 48-year-old Diacre, who in 2014 became the first French woman to coach a men's team when she took charge of then Ligue 2 side Clermont, was appointed France head coach in 2017.

Renard was stripped of the captaincy by Diacre following their quarter-final exit at Euro 2017, before regaining it in 2021.

Diacre had previously attracted criticism from other French players, including Gaetane Thiney and Sarah Bouhaddi.

The coach was also criticised at the European Championship in England last year for leaving out influential senior players Amandine Henry and Eugenie Le Sommer, their all-time leading goalscorer (86 goals), in her squad of 23.

France were eliminated in the semi-finals by Germany.

""I can no longer support the current system, which is far from the requirements of the highest level,"" said Renard.

The Women's World Cup takes place in Australia and New Zealand from July 20 to Aug. 20.",[],
36,https://www.channelnewsasia.com/sport/new-skipper-bavuma-looking-fresh-start-south-africa-3309161,New skipper Bavuma looking to fresh start for South Africa,"South Africa start their two-test home series against West Indies at Centurion Park on Tuesday with a clean slate and a new positive attitude to their style of cricket, according to recently appointed captain Temba Bavuma.

South Africa lost four tests in a row prior to a rain-affected draw in Australia earlier this year, though they were on their way to defeat in that match too.

The batting remains the major concern with the side having not scored more than 255 in any of their last 10 innings, which has led to recalls for Aiden Markram and Ryan Rickelton, and a potential first cap for Tony de Zorzi.

""It's the start of a new journey and we start with a clean slate. We want to go out there and play the way we want to play. It’s going to be exciting to see how that looks on the field,"" Bavuma told reporters on Monday.

""The batting unit (struggled) in the last two series in England and Australia, but those are tough tours, generally ones that separate the good guys from the really good guys.

""The guys who are still here want to man up as the batting unit, we need to score runs to give the bowlers the room to do what they need to do.""

South Africa will likely play an extra batsman at number seven with Heinrich Klaasen to keep wicket, and go in with an all pace attack on the bouncy Highveld wicket in Pretoria.

""That will still be decided by the coach (Shukri Conrad). We have resources whether we decide to go with a pace (bowling) attack, or with a spin attack. We can back up whatever tactic we go with.""

Bavuma made his test debut against the West Indies in 2014 and admits they are a special opponent for him.

""West Indies was the team I supported growing up. So there is that sentiment when it comes to them. I made 10 runs on my debut so that was nothing to write home about, hopefully this (first game as captain) goes better.

""They play old fashioned cricket. Batters grind it out, bowlers are looking to hit their areas outside off stump. They have guys who can stand up to the challenge.

""Their bowling attack has guys who can get the ball through (quickly), which is something you need in South Africa.""",[],
37,https://www.channelnewsasia.com/sport/murray-pulls-out-dubai-due-recurring-hip-injury-3308931,Murray pulls out of Dubai due to recurring hip injury,"Andy Murray has withdrawn from the Dubai Tennis Championships this week due to a recurring hip issue, tournament organisers said on Monday.

The 35-year-old, a three-times Grand Slam champion, is no stranger to hip problems and was on the verge of retirement in 2019 after having surgery the previous year.

However, he got his career back on track after another operation and stormed into his fourth ATP final since returning to the tour at last week's Qatar Open where he was beaten by Daniil Medvedev.

""We regret to inform you that Andy Murray is unable to participate in this year's tournament,"" Dubai organisers said in a post on Twitter. ""Andy has been dealing with a recurring hip injury that has unfortunately forced him out of Dubai.""

Murray said after his defeat by Medvedev that he would have to manage his body better, especially after physically demanding matches.

""At my age and with some of the issues that I've got, I do have to be mindful of those things. I cannot just keep going until something happens,"" Murray said.

""I need to be a bit smarter with that.""

Murray's pullout from Dubai comes a day after fellow Briton Emma Raducanu, the 2021 U.S. Open champion, withdrew from the Austin Open in Texas due to tonsillitis.",[],
38,https://www.channelnewsasia.com/sport/williamson-surpasses-taylor-new-zealands-most-prolific-test-batter-3308831,Williamson surpasses Taylor as New Zealand's most prolific test batter,"Kane Williamson cemented his claim as New Zealand's greatest test batsman after he eclipsed Ross Taylor as the nation's leading run-scorer on the way to an inspirational century against England in the second test on Monday.

The former captain hit paceman James Anderson through midwicket for four with the fourth ball of the morning at Wellington's Basin Reserve on day four to pass Taylor's mark of 7,683 runs.

By tea, Williamson had chalked up his 26th century in tests to give the hosts some hope of pulling off an unlikely win after they were asked to follow on.

As always, the mild-mannered 32-year-old from Tauranga kept the emotions in check, barely acknowledging the warm applause from the crowd after taking the runs record.

Later in the day, after being caught behind for 132 off Harry Brook's part-time medium pace, Williamson showed he has lost none of his discomfort talking about his achievements.

""It's not something that I've sort of thought about a whole lot but it is an honour,"" he told reporters of the record.

""I look at that list and I've admired all of those players over the years, whether that's watching from afar growing up or playing alongside a number of them as well.

""It's not a focus point, but it's special to be amongst that company.""

A nation of 5 million, New Zealand has produced a slew of brilliant cricketers over the decades but none have made their mark with the bat quite like Williamson.

Taylor's tally of runs came from 112 matches, while Williamson, now on 7,787 runs at an average of 53.33, is playing his 92nd test.

Former team mate Taylor, who retired last year, was quick to congratulate him.

""This achievement is a testament to your hard work and dedication to test cricket, of which I was privy to for a number of years,"" he said.

""Here’s to many more.""

Williamson managed only 10 runs across his three previous innings of the series against England but answered the team's call for a big score on Monday.

He batted superbly through a 282-ball knock, anchoring partnerships with Henry Nicholls (29), Daryl Mitchell (54) and Tom Blundell (90) in New Zealand's second innings of 483.

Tim Southee's side will bid to record just the fourth win in history by a team asked to follow on.

Should they pull it off, they will have their quiet talisman Williamson to thank for setting up the chance.

""I think we can ask a number of questions coming in to day five,"" he said.

""It's always exciting when all three results are on the table.""",[],
39,https://www.channelnewsasia.com/sport/isle-man-bowled-out-10-runs-lowest-t20-score-3308641,Isle of Man bowled out for 10 runs in lowest T20 score,"The Isle of Man were bowled out by Spain for 10 runs in an international match on Sunday, limping to the lowest total in men's Twenty20 cricket.

Six players in the Isle of Man's line-up were dismissed for a duck, while Joseph Burrows was their highest scorer with four runs. The team were routed in 8.4 overs.

Spain chased the total in two balls, wrapping up a 10-wicket victory in a bizarre contest.

""Crazy, just crazy,"" Spain head coach Corey Rutgers told the Cricbuzz website. ""It (the score) just went 4-4, 6-6. I've never seen anything like it in my life.""

The match was the last of the six-match series, which Spain won 5-0 after the second game was abandoned due to rain.

The Isle of Man replaced Sydney Thunder at the top of the list of the lowest innings totals in men's T20s. The Thunder were bowled out by Adelaide Strikers for 15 in the Big Bash League in December.",[],
40,https://www.channelnewsasia.com/sport/australias-starc-still-feels-discomfort-finger-eyes-return-third-test-3308601,Australia's Starc still feels discomfort in finger but eyes return in third test,"BENGALURU :Australia pace man Mitchell Starc said he still feels some discomfort in his finger after snapping a tendon in a fielding mishap in December but he expects to return to the side for the third test against India beginning on Wednesday at Indore.

The left-armer suffered the injury to the middle finger of his bowling hand and was sidelined as Australia lost the opening two tests of the four-match series against India.

With skipper Pat Cummins and batter David Warner ruled out of the contest, the tourists are likely to welcome back Starc and all-rounder Cameron Green.

""There's going to be a level of discomfort for a while, I don't think it is going to be 100 per cent for a fair while,"" Starc said on Monday. ""But it's certainly good enough. The ball's coming out quite nicely and I feel I'm pretty much at full tilt.

""It wouldn't be the first test match I've played in some sort of discomfort. If I only played when I was at 100 per cent I would have only played five or 10 tests.

""I'm happy with where it's at and I've got enough of a pain threshold to deal with that stuff over the last 10 or 12 years.""

Cummins has returned home to be with his ailing mother, leaving Steve Smith, who captained Australia between 2015 and 2018, to lead the side in his absence.

Starc felt the quicks still had a big role to play in the series, which has so far favoured the spinners.

""It's been a challenge in the last couple of weeks, the first two tests,"" he said.

""We do see spin playing a huge part in this test series but the quicks have still played a particular role, whether it be with the new ball, if it does reverse-swing, and being able to bowl that skiddy ball and bring the stumps into play.

""So there's certainly an important role to play for the seam bowlers.""

'NOT UNPLAYABLE'

Indian wicketkeeper Srikar Bharat said the turning wickets that have so far proven to be big challenges for Australia were not totally unplayable.

Bharat scored an unbeaten 23 off 22 deliveries to take India home in the second test in New Delhi and said his mindset was to keep things simple.

""The wickets aren't unplayable,"" said Bharat. ""If you apply yourself and back your defence, there's scope for a batsman to score runs.

""At this level everyone intends to score, so shot selection is important on these turners. As a batsman if you're clear with your shots, there are runs on these tracks.""",[],
41,https://www.channelnewsasia.com/sport/besiktas-fans-throw-toys-field-children-affected-earthquake-3308381,Besiktas fans throw toys on field for children affected by earthquake,"Besiktas fans threw thousands of stuffed toys onto the pitch during Sunday's match against Antalyaspor to donate to children impacted by the earthquake in Turkey and neighbouring Syria.

The Turkish Super Lig game, which ended 0-0, was paused after 4 minutes and 17 seconds to allow fans to throw the gifts onto the pitch. The earthquake first struck Turkey at 0417 local time on Feb. 6.

""Our fans threw scarves, berets and plush toys on the ground of Vodafone Park to be given as a gift to the children in the earthquake region to cheer them up,"" Besiktas said in a club statement.

The death toll from the earthquakes in Turkey and neighbouring Syria has crossed 50,000. Ghana winger Christian Atsu was among the victims, having been found dead on Feb. 18 under the building where he lived in southern Turkey.",[],
42,https://www.channelnewsasia.com/sport/barcelona-earn-gutsy-1-0-win-real-semi-final-first-leg-3320721,Barcelona earn gutsy 1-0 win at Real in semi-final first leg,"MADRID: A tenacious Barcelona frustrated Real Madrid to secure a 1-0 win over their bitter rivals in an ill-tempered Copa del Rey semi-final first leg on Thursday.

The visitors defended superbly after Real centre back Eder Militao scored an own goal in the first half, managing to overcome the loss of key players like Robert Lewandowski, Pedri and Ousmane Dembele who missed the game due to injuries.

Barca earned a much-needed win after arriving in the Spanish capital under pressure having been knocked out of the Europa League and losing at lowly Almeria to halt a seven-game winning streak in LaLiga.

""We would have liked to have the ball more, to control de game a little more but we fought hard and competed in a high level. They had the ball but didn’t create many chances. We got the advantage for the second leg and that’s really important,"" Barcelona captain Sergio Busquets told TVE.

Real Madrid started better and dominated the first 15 minutes, but Barcelona started to turn things around as they took control the midfield and their defensive game plan worked brilliantly.

Barca centre back Ronald Araujo did a great job at right back to neutralise the threat of the dangerous Vinicius Jr. and Karim Benzema was left alone up front.

Real became frustrated and tempers flared before the hosts made the crucial mistake which gave Barca the winner.

Madrid midfielder Eduardo Camavinga gifted a back pass to Ferran Torres who reacted quickly to slide the ball to Franck Kessie.

His point-blank strike was saved but bounced off Militao and into the net.

The assistant referee signalled offside but the VAR replay showed Kessie was fractionally onside and the goal stood.

Barcelona locked Real Madrid into an even tighter situation during the second half and although the hosts dominated possession, they rarely threatened to equalise.

Real did not record a single shot on target despite having almost 70 per cent of possession in the second half and Barca should have extended their lead in the 71st minute when a Kessie shot that beat the goalkeeper was blocked by Ansu Fati.

Substitute Rodrygo had Real’s best chance with a late long-range strike that flew narrowly wide of the post.

The teams meet again in Barcelona on Apr 5 with the winners to face Athletic Bilbao or Osasuna in the final.",[],
43,https://www.channelnewsasia.com/sport/flawless-djokovic-downs-hurkacz-reach-dubai-semi-finals-3320231,Flawless Djokovic downs Hurkacz to reach Dubai semi-finals,":Novak Djokovic stayed on course for his third title of 2023 by powering into the semi-finals of the Dubai Tennis Championships with a 6-3 7-5 win over Hubert Hurkacz on Thursday.

The 35-year-old Serbian won in Adelaide before sealing his 22nd Grand Slam trophy at the Australian Open while managing a hamstring injury and has hit top form after a slow start in Dubai on his return to the tour.

Having breezed through the first set on the back of a single break, Djokovic found the going a bit tougher in the next as the big-serving Hurkacz raised his game in search of a first win over the world number one in their fifth meeting.

After a crucial hold from 0-30 down to draw level at 5-5, Djokovic grabbed another break to heap the pressure on Hurkacz and the five-times champion closed out the match on serve.

""It was a challenging match as it always is against Hubert,"" Djokovic said. ""I think he's got one of the best serves in the game. In the second set, until the 11th game I didn't have too many chances against his serve.

""Fortunately for me, I also found the rhythm on my serve... one or two points can decide the winner in matches like these.

""I'm really glad with the way I played under pressure.""

Up next for Djokovic is a meeting with former world number one Daniil Medvedev, who beat Borna Coric 6-3 6-2.

Alexander Zverev earlier reached his first semi-final since last year's French Open with a 7-5 6-4 win over Lorenzo Sonego.

The seventh seed has had a torrid time after injuring his ankle at Roland Garros and undergoing surgery, only returning to the ATP tour in December after suffering a bone edema problem during his rehabilitation.

""It's been a very difficult time for me over the last nine months,"" world number 16 Zverev said. ""I haven't played tennis at all for such a long period for the first time in my life.

""It definitely shows that the hard work is paying off and I'm extremely happy with my progress and how I'm playing right now. I'm happy to be in my first semi-final since the injury.

""Hopefully it won't be my last and hopefully there's much more to come here.""

Zverev next plays defending champion Andrey Rublev after the combustible Russian overcame a late wobble to get past Botic van de Zandschulp 6-3 7-6(3).

Zverev has won each of their five meetings, including their last one in the 2021 Cincinnati final.

""It's going to be tough,"" Rublev said. ""I have to play good, aggressive tennis.""",[],
44,https://www.channelnewsasia.com/sport/alonso-privileged-have-raced-longer-piastris-age-3320381,Alonso privileged to have raced for longer than Piastri's age,"MANAMA: Oscar Piastri was not yet born when Fernando Alonso made his Formula One debut and both said on Thursday (Mar 2) they felt privileged at the prospect of racing each other in Sunday's Bahrain season-opener.

Aston Martin driver Alonso's first appearance for now-defunct Minardi was the Australian Grand Prix in Melbourne on Mar 4, 2001. Piastri was born in the same city on April 6 of that year.

While Piastri makes his debut, the race will be Alonso's record-extending 356th F1 start.

""Privileged to still drive here, better than ever. I have no concerns on age yet,"" Alonso, 41, told reporters at the Sakhir circuit with Piastri sitting in the same FIA press conference for the first time as a Formula One driver.

Piastri, who was reserve to Alonso at Renault-owned Alpine last season, returned the compliment.

""It's a privilege to race against Fernando obviously. I grew up watching him. My first go-kart ever was a Fernando Alonso kart, actually,"" he said.

""On paper, it sounds a little bit strange ... for Fernando's career to be longer than I've been alive but it's a big privilege to race against someone like Fernando.""

Alonso pointed out that Ferrari's Carlos Sainz, McLaren's Lando Norris and former F1 racer Daniil Kvyat had also started out with one of his karts.

Asked how many years he felt he had left to win a third title, Alonso said: ""I don't know. Eight? 10?

When asked to ""be honest"", he replied: ""five"".

Piastri is one of three rookies this season, although AlphaTauri's Nyck de Vries actually made his F1 debut at Monza last year as replacement for Alex Albon at Williams.

The first race of the season is a tense time for all drivers, but all three played down any jitters ahead of their big weekend.

""I feel comfortable in the car. I feel like I've laid a good foundation and a base to work from so I'm relatively relaxed heading into tomorrow,"" said Williams' US newcomer Logan Sargeant.",[],
