,url,content
14,https://www.channelnewsasia.com/sport/england-90-runs-victory-after-roots-steadying-half-century-3310496,"England moved within 90 runs of victory with five wickets in hand at lunch in the second test against New Zealand on Tuesday after Joe Root and captain Ben Stokes steadied the tourists' chase with a galvanising partnership in Wellington.

England were reduced to 80 for five in pursuit of 258 for the win, with four quick wickets falling at the Basin Reserve, but they went to the break at 168 for five.

Root put the pressure back on the Black Caps with an unbeaten 74 from 74 balls, while an ailing Stokes, battling an apparent knee problem, was 20 not out, the pair having put on 88 runs for the sixth wicket.

New Zealand's attack were a man down, with paceman Matt Henry forced off field with a back problem late in the session.

England resumed on 48 for one in the morning, needing another 210 runs for victory, and were rocked by two wickets in the opening half-hour.

Nightwatchman Ollie Robinson was out for two trying to pull a Tim Southee delivery well wide of off-stump.

He sent a top-edge high behind the slips, with Michael Bracewell jogging back to take the catch.

Opener Ben Duckett was out for 33 three overs later as he went on the attack, caught behind slashing at a wide Henry delivery.

Neil Wagner, on the receiving end of some punishing spells from England's batters this series, dismissed Ollie Pope for 14, the number three steering an edge straight to Tom Latham in the slips.

England's man of the moment Harry Brook came to the middle but was run out without facing a ball as Root made a shocking call for a single after pushing a Southee ball to the gully.

Bracewell swooped from the slips and threw to the stumps where wicketkeeper Tom Blundell whipped off the bails with Brook well short of his ground.

New Zealand introduced spin before the drinks break, with Bracewell coming into the attack but the tactic backfired as Root clobbered a six and two fours in successive balls in the all-rounder's first over.

Stokes was lucky at one stage, with Henry finding the shoulder of his bat, but the ball pinged harmlessly off Blundell's gloves.

England won the first test in Mount Maunganui by 267 runs and victory in Wellington will secure their first test series win in New Zealand since 2008."
16,https://www.channelnewsasia.com/sport/late-luis-alberto-goal-lifts-lazio-top-four-after-sampdoria-win-3310361,"Luis Alberto's late strike secured Lazio a 1-0 Serie A win against Sampdoria on Monday, lifting the team into fourth place.

Lazio have 45 points from 24 matches, one ahead of AS Roma, who play bottom-club Cremonese on Tuesday. Maurizio Sarri's side are only two points behind Inter Milan and AC Milan, who both have 47. Runaway leders Napoli are on 65.

Lazio came close to scoring in the dying seconds of the first half with striker Ciro Immobile sending an effort wide of the target.

Immobile missed another chance on the hour when, alone in the box, he sent the ball high over from close range.

Midfielder Luis Alberto secured the win when he latched on to the ball outside the box in the 80th minute and fired it to the top right corner.

The goal triggered a roar of relief from the Stadio Olimpico crowd, with Sampdoria unable to create a response before the final whistle.

The Genoa club are second-from-bottom with 11 points from 24 matches."
18,https://www.channelnewsasia.com/sport/horse-racing-us-anti-doping-program-racehorses-begin-next-month-3310341,"A U.S. anti-doping program for racehorses is poised to take effect from next month, officials from the Horseracing Integrity and Safety Authority (HISA) said on Monday.

HISA's program will replace the state-by-state patchwork of doping regulations with a centralized testing process, a change that comes after a series of high-profile doping scandals and horse deaths rocked the sport and spurred calls for reform.

The program is expected to receive sign off from the Federal Trade Commission (FTC) on March 27 and once that is received, the change will be immediate, HISA CEO Lisa Lazarus told reporters.

""I really don't think there is anything (that can delay implementation),"" Lazarus said.

""The Federal Trade Commission has to approve them... and all indications we've received from them is that they will.

""The minute they approve them, state racing commissions are out of the drug testing business and we're the sole entity responsible in those states where HISA is operating.""

Many of the same people who carry out testing on the state level will continue to do so but under HISA's regulations, said Ben Mosier, executive director of the Horseracing Integrity & Welfare Unit.

""For the first time ever we'll have a nationwide intelligence of all the testing that's done,"" Mosier said.

""Horses that travel from state to state, we can now follow those horses.""

Although HISA's anti-doping program was designed to be national, a Louisiana court stopped HISA from operating in that state and in West Virginia, so those states will not be subject to the regulations when they take effect."
20,https://www.channelnewsasia.com/sport/canada-soccer-president-resigns-says-moment-requires-change-3310301,"Canada Soccer President Nick Bontis announced his resignation on Monday, effective immediately, amid an ongoing labour dispute between the national governing body and the country's men's and women's national teams.

Bontis, who was elected Canada Soccer president in November 2020, said both programs, which have each said their budgets are being cut, have the potential to sign a ""historic collective bargaining agreement.""

The Canadian women's team recently escalated their protest over pay equity issues when they wore purple shirts that read ""Enough is enough"" ahead of their opening match of the recent SheBelievesCup.

""While I have been one of the biggest proponents of equalizing the competitive performance environment for our Women's National Team, I will unfortunately not be leading this organization when it happens,"" Bontis said in a statement.

""I acknowledge that this moment requires change.""

The women's national team's last agreement with Canada Soccer expired in 2021 while the men's, who formed their own players' association last August, are negotiating their first formal deal."
22,https://www.channelnewsasia.com/sport/soccer-messi-named-fifa-player-2022-england-women-rewarded-euro-campaign-3310291,"PARIS: Lionel Messi won The Best FIFA men's player prize for 2022 on Monday (Feb 27) on the back of his World Cup triumph with Argentina and Spain's Alexia Putellas retained the women's award at a ceremony in Paris.

Messi beat his Paris Saint-Germain teammate, and World Cup final rival, Kylian Mbappe to the men's gong with Ballon d'Or winner Karim Benzema the other contender to claim the prize.

It is the second time that Messi has won the honour inaugurated by FIFA in 2016 after football's world governing body split from Ballon d'Or organisers France Football.

The award, which is voted for by national team coaches and captains, journalists and also fans, recognises a year in which the former Barcelona star crowned his glorious career by leading Argentina to victory at the World Cup.

Messi scored twice in an epic final in Doha as Argentina beat France on penalties despite Mbappe netting a hat-trick for Les Bleus in a remarkable 3-3 draw.

He also claimed the Golden Ball for the best player at the tournament, although Mbappe was the top scorer with eight goals, one more than Messi.

""This year was just mad for me, to be able to achieve my dream that I had fought so hard for. In the end I got it and it was the most beautiful thing that has happened in my career,"" Messi said of his World Cup win as he collected his award.

""It is a dream for every footballer but something that very few can make come true,"" added Messi, who was sat in the Paris theatre in between Mbappe and his wife Antonella Roccuzzo.

He took the prize just 24 hours after combining with Mbappe to lead PSG to a 3-0 win against Marseille in Ligue 1.

PUTELLAS PIPS MEAD AND MORGAN

The 35-year-old, a seven-time Ballon d'Or winner, succeeds Robert Lewandowski on the FIFA honours list, while Putellas retained the women's prize despite spending the second half of last year out injured.

The 29-year-old beat England's European Championship-winning striker Beth Mead and United States star Alex Morgan to add the FIFA crown to the Ballon d'Or, which she has also won two years running.

Putellas is currently recovering from a serious knee injury suffered last July which saw her miss the Euro in England with Spain.

Prior to that she had scored 11 goals on Barcelona's run to the Champions League final, which they lost to Lyon.

Putellas has previously said she hopes to return from injury in time to play again this season, but it remains to be seen whether she will feature for Spain at the World Cup in Australia and New Zealand in July and August.

Argentina's World Cup win in Qatar was also recognised as Lionel Scaloni claimed the men's coach's honour and Emiliano Martinez was named the best male goalkeeper.

Meanwhile, England's European Championship victory helped their Dutch manager Sarina Wiegman win the prize for best women's coach, while Mary Earps was named the women's goalkeeper of the year.

Polish amputee player Marcin Oleksy took the Puskas Award for best goal, named after Hungary great Ferenc Puskas."
24,https://www.channelnewsasia.com/sport/british-teenager-brookes-becomes-youngest-world-champion-3310191,"Britain's Mia Brookes outclassed Olympic gold medallist Zoi Sadowski-Synnott to become the youngest snowboarding world champion on Monday (Feb 27), when the 16-year-old won the woman's slopestyle title in Bakuriani, Georgia.

Brooks became the first woman to land a Cab 1440 double grab in a FIS competition and also became the first Briton to strike slopestyle gold in the Freestyle Ski and Snowboarding world championships.

""I honestly feel like I'm going to cry. I've never been so happy in my life,"" a jubilant Brooks said.

Brooks, who only participated in three World Cup events before the world championships, was too young to compete at the Beijing Olympics last year.

After taking off backwards, Brookes completed four 360 degree aerial rotations while grabbing the board twice before landing as she pulled off the Cab 1440 double grab.

""I had tried it once before in practice and I knew I had to do it if I wanted to win. But then I got really worried because if I landed it, I would just want to jump up and start crying because I'd be so happy,"" Brooks added.

New Zealand's Sadowski-Synnott came second, while Japan's Onitsuka Miyabi finished third."
26,https://www.channelnewsasia.com/sport/olympic-pole-vault-champion-richards-dies-97-3310066,"Double Olympic pole vault champion Bob Richards died on Sunday aged 97, his family said on Facebook.

Richards won gold in 1952 in Helsinki and four years later in Melbourne - and remains the only man to win the Olympic event twice. In 1958 he became the first athlete to appear on the front of the American breakfast cereal Wheaties.

Richards became an ordained minister in 1946 and also ran for President of the United States in 1984 on the Populist Party ticket.

""He passed in his sleep peacefully surrounded by loved ones. He is in a better place now and at peace,"" his son Brandon said."
28,https://www.channelnewsasia.com/sport/six-nations-over-irelands-bealham-furlong-training-squad-3309766,"DUBLIN: Finlay Bealham will miss Ireland's remaining two Six Nations games after twisting his knee in the 34-20 win over Italy but fellow tighthead prop Tadhg Furlong was included in a training squad on Monday, the Irish Rugby Football Union (IRFU) said.

Connacht prop Bealham has deputised very ably for Furlong in Ireland's unbeaten start to the campaign. British & Irish Lion Furlong missed the opening three games with a calf injury.

Ireland captain Johnny Sexton and centre Garry Ringrose - who missed the Italian game with minor injuries - were also named in the 27-men panel, as were Robbie Henshaw and Jamison Gibson Park, who are recovering from longer term injuries.

Ireland next travel to Scotland on March 12 and hope to still be in line for a grand slam when they host England a week later in their final game of the championship."
30,https://www.channelnewsasia.com/sport/rashford-credited-league-cup-final-goal-against-newcastle-3309606,"Manchester United's second goal in Sunday's 2-0 League Cup final win over Newcastle United has been credited to Marcus Rashford after originally being given as an own goal, organisers said on Monday.

Six minutes after Casemiro had opened the scoring, Rashford was through on goal again and his shot took a deflection off Sven Botman before looping over the goalkeeper, going down as an own goal.

""Manchester United's second goal in the Carabao Cup Final officially went to Marcus Rashford! It means he finishes the competition as top scorer with six goals, having scored in every round,"" organisers said in a statement.

Rashford has now scored 25 goals for United this season, 17 of which have come after the World Cup break, but this was special as it delivered the Old Trafford club their first trophy since 2017 when they won the Europa League.

""A moment you dream of all your life! Scoring for the club, you support in a cup final. That one is for the fans,"" he wrote on Twitter.

United will next switch their focus to the FA Cup fifth round where they host West Ham United on Wednesday."
32,https://www.channelnewsasia.com/sport/guardiola-wary-bristol-citys-unbeaten-run-ahead-fa-cup-clash-3309556,"Manchester City may have avoided drawing a fellow Premier League team in the FA Cup fifth round but manager Pep Guardiola does not feel their progress is guaranteed against Championship side Bristol City who are on a 12-match unbeaten run.

Bristol City, who are managed by Nigel Pearson, have been unbeaten in all competitions since the last week of December, moving up to 13th in the second-tier Championship.

The last time the two teams faced each other at Ashton Gate, Manchester City edged Bristol City 3-2 in the League Cup semi-finals second leg in 2018 en route to Guardiola's first trophy with the English club.

""From my experience in this country, in the last six years, when you go (play) away in the FA cup at a Championship team, it is always, always tough. (Playing at) home is a little different,"" Guardiola told reporters ahead of Tuesday's clash.

""Last 12 games - no defeat. That means they are there. My scouts are saying it's a good team. The manager has experience, did really well with Leicester (City) and Watford when he was there one or two seasons ago.

""It's a final. The FA cup is a really, really important competition, so it's a serious team we will play tomorrow.""

Manchester City bounced back from two consecutive draws to beat Bournemouth 4-1 over the weekend but Guardiola feels the team can play better as they sit two points behind league leaders Arsenal, who have a game in hand.

""The way we are playing is good, results could be better. Sometimes it happens in football,"" Guardiola said.

""I have no complaints about how we are playing and how we are fighting. The mood in the locker room is exceptional and the guys are doing everything - that is enough for me.

""I have the feeling in the Premier League many things are going to happen, everyone is going to drop points. But we cannot drop any, we want to fight until the end.""

Guardiola confirmed influential midfielder Kevin De Bruyne is still suffering from ""a little bit of illness"" after sitting out the trip to Bournemouth while he will also take a late call on defenders John Stones and Aymeric Laporte."
34,https://www.channelnewsasia.com/sport/brathwaite-braced-south-africa-challenge-first-test-3309491,"West Indies captain Kraigg Brathwaite believes his players must not get ahead of themselves and take each hour as it comes as they prepare to face a new-look South Africa in the first of two tests at Centurion Park on Tuesday.

The Caribbean side are coming off a 1-0 series win in Zimbabwe earlier this month, but before that were thumped in Australia late last year and will face similar seamer-friendly conditions on their short tour of South Africa.

""It won’t be easy, South Africa are a tough team at home, but we are looking forward to playing some hard days of test cricket,"" Brathwaite told reporters on Monday.

""It is important we take control of every hour, and not look at the big picture, just go from session to session.""

West Indies have lost 12 of their previous 15 tests in South Africa and won just one, though this is the first time they have toured the country in the longest format since 2015. Their only victory was a surprise success in Gqeberha 16 years ago.

Brathwaite, who opens the batting, concedes it will be a big step up from what they faced in Zimbabwe and it will be up to the batters to lay the platform for success against the home side's vaunted pace attack on helpful wickets.

""Zimbabwe isn’t a top team in the world so we are really looking to challenging ourselves here. We need to improve as batters and it is important as openers to set the foundation or the team,"" he said.

""It looks a good wicket, stats say batters can get runs on this pitch and the spinners will turn it later in the game.

""We have some very good bowlers. As a group we look forward to bowling at any batting line-up in the world. Discipline is very important, if we stick to our plans, the results will take care of themselves."""
