,url,content
14,https://www.channelnewsasia.com/sport/guardiola-wary-bristol-citys-unbeaten-run-ahead-fa-cup-clash-3309556,"Manchester City may have avoided drawing a fellow Premier League team in the FA Cup fifth round but manager Pep Guardiola does not feel their progress is guaranteed against Championship side Bristol City who are on a 12-match unbeaten run.

Bristol City, who are managed by Nigel Pearson, have been unbeaten in all competitions since the last week of December, moving up to 13th in the second-tier Championship.

The last time the two teams faced each other at Ashton Gate, Manchester City edged Bristol City 3-2 in the League Cup semi-finals second leg in 2018 en route to Guardiola's first trophy with the English club.

""From my experience in this country, in the last six years, when you go (play) away in the FA cup at a Championship team, it is always, always tough. (Playing at) home is a little different,"" Guardiola told reporters ahead of Tuesday's clash.

""Last 12 games - no defeat. That means they are there. My scouts are saying it's a good team. The manager has experience, did really well with Leicester (City) and Watford when he was there one or two seasons ago.

""It's a final. The FA cup is a really, really important competition, so it's a serious team we will play tomorrow.""

Manchester City bounced back from two consecutive draws to beat Bournemouth 4-1 over the weekend but Guardiola feels the team can play better as they sit two points behind league leaders Arsenal, who have a game in hand.

""The way we are playing is good, results could be better. Sometimes it happens in football,"" Guardiola said.

""I have no complaints about how we are playing and how we are fighting. The mood in the locker room is exceptional and the guys are doing everything - that is enough for me.

""I have the feeling in the Premier League many things are going to happen, everyone is going to drop points. But we cannot drop any, we want to fight until the end.""

Guardiola confirmed influential midfielder Kevin De Bruyne is still suffering from ""a little bit of illness"" after sitting out the trip to Bournemouth while he will also take a late call on defenders John Stones and Aymeric Laporte."
16,https://www.channelnewsasia.com/sport/brathwaite-braced-south-africa-challenge-first-test-3309491,"West Indies captain Kraigg Brathwaite believes his players must not get ahead of themselves and take each hour as it comes as they prepare to face a new-look South Africa in the first of two tests at Centurion Park on Tuesday.

The Caribbean side are coming off a 1-0 series win in Zimbabwe earlier this month, but before that were thumped in Australia late last year and will face similar seamer-friendly conditions on their short tour of South Africa.

""It won’t be easy, South Africa are a tough team at home, but we are looking forward to playing some hard days of test cricket,"" Brathwaite told reporters on Monday.

""It is important we take control of every hour, and not look at the big picture, just go from session to session.""

West Indies have lost 12 of their previous 15 tests in South Africa and won just one, though this is the first time they have toured the country in the longest format since 2015. Their only victory was a surprise success in Gqeberha 16 years ago.

Brathwaite, who opens the batting, concedes it will be a big step up from what they faced in Zimbabwe and it will be up to the batters to lay the platform for success against the home side's vaunted pace attack on helpful wickets.

""Zimbabwe isn’t a top team in the world so we are really looking to challenging ourselves here. We need to improve as batters and it is important as openers to set the foundation or the team,"" he said.

""It looks a good wicket, stats say batters can get runs on this pitch and the spinners will turn it later in the game.

""We have some very good bowlers. As a group we look forward to bowling at any batting line-up in the world. Discipline is very important, if we stick to our plans, the results will take care of themselves."""
18,https://www.channelnewsasia.com/sport/talking-points-2023-formula-one-season-3309476,"Red Bull's Max Verstappen is targeting a third successive Formula One title, rivals Ferrari have a new boss and Las Vegas brings a third U.S. race to the party this season.

Can Mercedes' seven-times world champion Lewis Hamilton add to his record tally of 103 victories?

There are plenty of storylines to the season that starts in Bahrain on March 5. The following looks at some of them.

TRIPLE MAX

Verstappen will start as favourite for a third title in a row. The Dutch driver won 15 races last year. How many can he bag this time? And can team mate Sergio Perez get closer to him?

NEW BOSSES

Four of the 10 teams have new principals since 2022.

Fred Vasseur has replaced Mattia Binotto at Ferrari, joining from Sauber/Alfa Romeo in January.

McLaren's Andreas Seidl has joined Sauber, appointing Alessandro Alunni Bravo to what is effectively a principal role, with Andrea Stella stepping up at McLaren while James Vowles moved from a strategy role at Mercedes to boss of Williams.

FERRARI

Can Vasseur bring a title to Maranello for the first time since the 2008 constructors' championship?

The Frenchman's arrival has drawn comparisons with compatriot Jean Todt, who led the team through a golden era with Michael Schumacher in the early 2000s.

NEW FACES

There are three rookies on the grid.

Australian Oscar Piastri joined McLaren in controversial circumstances after a contract dispute with Alpine while Nyck de Vries has replaced Pierre Gasly (now with Alpine) at Red Bull-owned AlphaTauri.

Logan Sargeant will meanwhile be making his debut at Williams as the first grand prix racer from the United States since Alexander Rossi in 2015.

OLD FACES

Nico Hulkenberg starts his comeback at Haas, his first full season drive since 2019, with the German still chasing a first podium finish after 179 starts.

Aston Martin's Fernando Alonso, now 41, and Hamilton, 38, are the oldest drivers. Can either become the first driver to win a race after reaching the milestone of 300 starts? Alonso has made 355, Hamilton 310.

LAS VEGAS

Las Vegas promises to be the big and brash event of the year with a Saturday night race on the Strip in November as the penultimate round of the season and the hype in over-drive.

Formula One's popularity in America is already surging thanks to Netflix series 'Drive to Survive'.

NEW TEAMS

Andretti Cadillac are seeking to become the 11th team on the grid from 2026. Will the sport let them in?

MERCEDES

Mercedes, champions eight years in a row, had a tough 2022 with a 'porpoising' car that proved hard to handle. Can they close the gap to Red Bull and Ferrari?

NEW DEAL

Hamilton is out of contract at the end of the year and talks on a new one have started. He will be asked about it regularly.

SPEAKING OUT

The governing FIA has tweaked the rules on drivers making political, personal and religious statements. How will they and the stewards react?

DANIEL RICCIARDO

Is he gone for good from the grid or will he be back in 2024 after signing on as Red Bull reserve? This one could run and run."
20,https://www.channelnewsasia.com/sport/formula-one-calendar-2023-season-3309431,"The 2023 Formula One season starts in Bahrain on March 5 and will have a record 23 races, with the final round in Abu Dhabi on Nov. 26.

Las Vegas makes its debut in November as the third U.S. race while China is again absent, leaving a big gap in April, and France has dropped off. Qatar returns in October after a debut race in 2021.

Six weekends will be in the sprint format - Azerbaijan, Austria, Belgium, Qatar, Austin and Brazil.

Calendar:

March 5 - Bahrain (Sakhir)

March 19 - Saudi Arabia (Jeddah)

April 2 - Australia (Melbourne)

April 30 - Azerbaijan (Baku)

May 7 - Miami

May 21 - Emilia Romagna (Imola)

May 28 - Monaco

June 4 - Spain (Barcelona)

June 18 - Canada (Montreal)

July 2 - Austria (Spielberg)

July 9 - Britain (Silverstone)

July 23 - Hungary (Hungaroring)

July 30 - Belgium (Spa-Francorchamps)

Aug 27 - Netherlands (Zandvoort)

Sept 3 - Italy (Monza)

Sept 17 - Singapore

Sept 24 - Japan (Suzuka)

Oct 8 - Qatar

Oct 22 - United States (Austin)

Oct 29 - Mexico

Nov 5 - Brazil (Interlagos)

Nov 18 - Las Vegas

Nov 26 - Abu Dhabi"
22,https://www.channelnewsasia.com/sport/french-football-bracing-itself-black-tuesday-3309396,"PARIS : French football is bracing itself for a major shakedown as both the president of the federation (FFF) and the women's head coach are expected to resign from their positions on Tuesday.

Noel Le Graet, who has been head of the FFF since 2011, has already taken a step back amid a legal investigation into alleged sexual and moral harassment and a damning audit commissioned by the Sports ministry, will be at the centre of Tuesday's executive committee.

Should he refuse to step down, Le Graet, 81, could be brought before the FFF's disciplinary committee or the executive committee could resign to force new elections.

""Given the failures in governance, his seriously inappropriate behaviour towards women, I can only agree with the conclusion of the report: he no longer has the legitimacy to administer and represent French soccer,"" Sports minister Amelie Oudea-Castera said earlier this month.

Le Graet, who also came under fire when he made dismissive comments about France great Zinedine Zidane after extending men's coach Didier Deschamps's contract until 2026, could be followed into the abyss by the women's coach, Corinne Diacre.

Diacre's position has become untenable since team captain Wendie Renard said last week that she would not play at this year's Women's World Cup to preserve her mental health.

Fellow internationals Marie-Antoinette Katoto and Kadidiatou Diani following suit soon after her announcement, all saying they were taking a step back from the national team.

Renard, who is widely considered one of the best defenders in women's football, played for France in international games against Norway, Denmark and Uruguay earlier this month.

According to a report in French multimedia outlet RMC Sport, Renard will not play for the national team as long as Diacre is in charge.

The 48-year-old Diacre, who in 2014 became the first French woman to coach a men's team when she took charge of then Ligue 2 side Clermont, was appointed France head coach in 2017.

Renard was stripped of the captaincy by Diacre following their quarter-final exit at Euro 2017, before regaining it in 2021.

Diacre had previously attracted criticism from other French players, including Gaetane Thiney and Sarah Bouhaddi.

The coach was also criticised at the European Championship in England last year for leaving out influential senior players Amandine Henry and Eugenie Le Sommer, their all-time leading goalscorer (86 goals), in her squad of 23.

France were eliminated in the semi-finals by Germany.

""I can no longer support the current system, which is far from the requirements of the highest level,"" said Renard.

The Women's World Cup takes place in Australia and New Zealand from July 20 to Aug. 20."
24,https://www.channelnewsasia.com/sport/new-skipper-bavuma-looking-fresh-start-south-africa-3309161,"South Africa start their two-test home series against West Indies at Centurion Park on Tuesday with a clean slate and a new positive attitude to their style of cricket, according to recently appointed captain Temba Bavuma.

South Africa lost four tests in a row prior to a rain-affected draw in Australia earlier this year, though they were on their way to defeat in that match too.

The batting remains the major concern with the side having not scored more than 255 in any of their last 10 innings, which has led to recalls for Aiden Markram and Ryan Rickelton, and a potential first cap for Tony de Zorzi.

""It's the start of a new journey and we start with a clean slate. We want to go out there and play the way we want to play. It’s going to be exciting to see how that looks on the field,"" Bavuma told reporters on Monday.

""The batting unit (struggled) in the last two series in England and Australia, but those are tough tours, generally ones that separate the good guys from the really good guys.

""The guys who are still here want to man up as the batting unit, we need to score runs to give the bowlers the room to do what they need to do.""

South Africa will likely play an extra batsman at number seven with Heinrich Klaasen to keep wicket, and go in with an all pace attack on the bouncy Highveld wicket in Pretoria.

""That will still be decided by the coach (Shukri Conrad). We have resources whether we decide to go with a pace (bowling) attack, or with a spin attack. We can back up whatever tactic we go with.""

Bavuma made his test debut against the West Indies in 2014 and admits they are a special opponent for him.

""West Indies was the team I supported growing up. So there is that sentiment when it comes to them. I made 10 runs on my debut so that was nothing to write home about, hopefully this (first game as captain) goes better.

""They play old fashioned cricket. Batters grind it out, bowlers are looking to hit their areas outside off stump. They have guys who can stand up to the challenge.

""Their bowling attack has guys who can get the ball through (quickly), which is something you need in South Africa."""
26,https://www.channelnewsasia.com/sport/murray-pulls-out-dubai-due-recurring-hip-injury-3308931,"Andy Murray has withdrawn from the Dubai Tennis Championships this week due to a recurring hip issue, tournament organisers said on Monday.

The 35-year-old, a three-times Grand Slam champion, is no stranger to hip problems and was on the verge of retirement in 2019 after having surgery the previous year.

However, he got his career back on track after another operation and stormed into his fourth ATP final since returning to the tour at last week's Qatar Open where he was beaten by Daniil Medvedev.

""We regret to inform you that Andy Murray is unable to participate in this year's tournament,"" Dubai organisers said in a post on Twitter. ""Andy has been dealing with a recurring hip injury that has unfortunately forced him out of Dubai.""

Murray said after his defeat by Medvedev that he would have to manage his body better, especially after physically demanding matches.

""At my age and with some of the issues that I've got, I do have to be mindful of those things. I cannot just keep going until something happens,"" Murray said.

""I need to be a bit smarter with that.""

Murray's pullout from Dubai comes a day after fellow Briton Emma Raducanu, the 2021 U.S. Open champion, withdrew from the Austin Open in Texas due to tonsillitis."
28,https://www.channelnewsasia.com/sport/williamson-surpasses-taylor-new-zealands-most-prolific-test-batter-3308831,"Kane Williamson cemented his claim as New Zealand's greatest test batsman after he eclipsed Ross Taylor as the nation's leading run-scorer on the way to an inspirational century against England in the second test on Monday.

The former captain hit paceman James Anderson through midwicket for four with the fourth ball of the morning at Wellington's Basin Reserve on day four to pass Taylor's mark of 7,683 runs.

By tea, Williamson had chalked up his 26th century in tests to give the hosts some hope of pulling off an unlikely win after they were asked to follow on.

As always, the mild-mannered 32-year-old from Tauranga kept the emotions in check, barely acknowledging the warm applause from the crowd after taking the runs record.

Later in the day, after being caught behind for 132 off Harry Brook's part-time medium pace, Williamson showed he has lost none of his discomfort talking about his achievements.

""It's not something that I've sort of thought about a whole lot but it is an honour,"" he told reporters of the record.

""I look at that list and I've admired all of those players over the years, whether that's watching from afar growing up or playing alongside a number of them as well.

""It's not a focus point, but it's special to be amongst that company.""

A nation of 5 million, New Zealand has produced a slew of brilliant cricketers over the decades but none have made their mark with the bat quite like Williamson.

Taylor's tally of runs came from 112 matches, while Williamson, now on 7,787 runs at an average of 53.33, is playing his 92nd test.

Former team mate Taylor, who retired last year, was quick to congratulate him.

""This achievement is a testament to your hard work and dedication to test cricket, of which I was privy to for a number of years,"" he said.

""Here’s to many more.""

Williamson managed only 10 runs across his three previous innings of the series against England but answered the team's call for a big score on Monday.

He batted superbly through a 282-ball knock, anchoring partnerships with Henry Nicholls (29), Daryl Mitchell (54) and Tom Blundell (90) in New Zealand's second innings of 483.

Tim Southee's side will bid to record just the fourth win in history by a team asked to follow on.

Should they pull it off, they will have their quiet talisman Williamson to thank for setting up the chance.

""I think we can ask a number of questions coming in to day five,"" he said.

""It's always exciting when all three results are on the table."""
30,https://www.channelnewsasia.com/sport/isle-man-bowled-out-10-runs-lowest-t20-score-3308641,"The Isle of Man were bowled out by Spain for 10 runs in an international match on Sunday, limping to the lowest total in men's Twenty20 cricket.

Six players in the Isle of Man's line-up were dismissed for a duck, while Joseph Burrows was their highest scorer with four runs. The team were routed in 8.4 overs.

Spain chased the total in two balls, wrapping up a 10-wicket victory in a bizarre contest.

""Crazy, just crazy,"" Spain head coach Corey Rutgers told the Cricbuzz website. ""It (the score) just went 4-4, 6-6. I've never seen anything like it in my life.""

The match was the last of the six-match series, which Spain won 5-0 after the second game was abandoned due to rain.

The Isle of Man replaced Sydney Thunder at the top of the list of the lowest innings totals in men's T20s. The Thunder were bowled out by Adelaide Strikers for 15 in the Big Bash League in December."
32,https://www.channelnewsasia.com/sport/australias-starc-still-feels-discomfort-finger-eyes-return-third-test-3308601,"BENGALURU :Australia pace man Mitchell Starc said he still feels some discomfort in his finger after snapping a tendon in a fielding mishap in December but he expects to return to the side for the third test against India beginning on Wednesday at Indore.

The left-armer suffered the injury to the middle finger of his bowling hand and was sidelined as Australia lost the opening two tests of the four-match series against India.

With skipper Pat Cummins and batter David Warner ruled out of the contest, the tourists are likely to welcome back Starc and all-rounder Cameron Green.

""There's going to be a level of discomfort for a while, I don't think it is going to be 100 per cent for a fair while,"" Starc said on Monday. ""But it's certainly good enough. The ball's coming out quite nicely and I feel I'm pretty much at full tilt.

""It wouldn't be the first test match I've played in some sort of discomfort. If I only played when I was at 100 per cent I would have only played five or 10 tests.

""I'm happy with where it's at and I've got enough of a pain threshold to deal with that stuff over the last 10 or 12 years.""

Cummins has returned home to be with his ailing mother, leaving Steve Smith, who captained Australia between 2015 and 2018, to lead the side in his absence.

Starc felt the quicks still had a big role to play in the series, which has so far favoured the spinners.

""It's been a challenge in the last couple of weeks, the first two tests,"" he said.

""We do see spin playing a huge part in this test series but the quicks have still played a particular role, whether it be with the new ball, if it does reverse-swing, and being able to bowl that skiddy ball and bring the stumps into play.

""So there's certainly an important role to play for the seam bowlers.""

'NOT UNPLAYABLE'

Indian wicketkeeper Srikar Bharat said the turning wickets that have so far proven to be big challenges for Australia were not totally unplayable.

Bharat scored an unbeaten 23 off 22 deliveries to take India home in the second test in New Delhi and said his mindset was to keep things simple.

""The wickets aren't unplayable,"" said Bharat. ""If you apply yourself and back your defence, there's scope for a batsman to score runs.

""At this level everyone intends to score, so shot selection is important on these turners. As a batsman if you're clear with your shots, there are runs on these tracks."""
34,https://www.channelnewsasia.com/sport/besiktas-fans-throw-toys-field-children-affected-earthquake-3308381,"Besiktas fans threw thousands of stuffed toys onto the pitch during Sunday's match against Antalyaspor to donate to children impacted by the earthquake in Turkey and neighbouring Syria.

The Turkish Super Lig game, which ended 0-0, was paused after 4 minutes and 17 seconds to allow fans to throw the gifts onto the pitch. The earthquake first struck Turkey at 0417 local time on Feb. 6.

""Our fans threw scarves, berets and plush toys on the ground of Vodafone Park to be given as a gift to the children in the earthquake region to cheer them up,"" Besiktas said in a club statement.

The death toll from the earthquakes in Turkey and neighbouring Syria has crossed 50,000. Ghana winger Christian Atsu was among the victims, having been found dead on Feb. 18 under the building where he lived in southern Turkey."
